1,0.267375,0.08555885262116716,0.7009950248756219,0.12861415752741776,0.15239551478083588,0.27903225806451615,0.25269010043041606,0.3049645390070922,0.31210855949895616,173,1438,196,215,156,1409,194,251,151,1404,258,193,140,1325,198,299
2,0.261125,0.013847675568743818,0.011442786069651741,0.05284147557328016,0.9847094801223242,0.6086956521739131,0.5227272727272727,0.44166666666666665,0.25189048239895695,28,4,70,1920,7,23,46,1934,6,10,106,1884,5,7,18,1932
3,0.3215,0.35756676557863504,0.14577114427860696,0.18993020937188435,0.5988786952089704,0.35650887573964496,0.2912524850894632,0.349862258953168,0.3030693835439773,723,204,247,848,465,293,284,968,479,260,381,886,361,249,177,1175
4,0.33175,0.35509396636993074,0.039303482587064675,0.419740777666999,0.5173292558613659,0.3887384948565241,0.2762237762237762,0.3202738683910232,0.3134651019147622,718,62,582,660,401,79,681,849,389,61,842,714,339,84,524,1015
5,0.340625,0.39119683481701284,0.18706467661691542,0.27367896311066797,0.5142711518858308,0.3779264214046823,0.29124709527498066,0.35147247119078107,0.3303863785199738,791,272,328,631,446,376,418,770,476,337,549,644,380,306,267,1009
